idFactura,dataFactura,userID,bazarID,suma,tipFactura
7979,25-Dec-2023,7979,8,12510,cumparare
7980,19-Jun-2023,7980,12,8999,cumparare
7981,06-Jan-2023,7981,3,11691,cumparare
7982,18-Apr-2023,7982,38,7821,cumparare
7983,21-Sep-2023,7983,25,13949,cumparare
7984,03-May-2023,7984,25,13816,cumparare
7985,13-Aug-2023,7985,26,24930,cumparare
7986,20-Sep-2023,7986,10,32400,cumparare
7987,15-Feb-2023,7987,26,54900,cumparare
7988,20-Apr-2023,7988,38,17820,cumparare
7989,09-Nov-2023,7989,26,17999,cumparare
7990,03-Jul-2023,7990,17,19278,cumparare
7991,03-Jan-2023,7991,3,19278,cumparare
7992,03-Oct-2023,7992,38,17820,cumparare
7993,04-Feb-2023,7993,34,22050,cumparare
7994,20-Apr-2023,7994,10,26954,cumparare
7995,07-Oct-2023,7995,2,32023,cumparare
7996,26-Sep-2023,7996,2,32023,cumparare
7997,02-Mar-2023,7997,2,42829,cumparare
7998,04-Jul-2023,7998,10,41736,cumparare
7999,25-Jun-2023,7999,2,42829,cumparare
8000,20-Mar-2023,8000,27,46895,cumparare
8001,09-Jul-2023,8001,35,47079,cumparare
8002,11-Nov-2023,8002,19,50171,cumparare
8003,25-Jul-2023,8003,10,51840,cumparare
8004,10-Oct-2023,8004,2,54670,cumparare
8005,22-Mar-2023,8005,19,57488,cumparare
8006,25-Oct-2023,8006,2,3150,cumparare
8007,18-Jan-2023,8007,9,2700,cumparare
8008,03-Nov-2023,8008,15,6750,cumparare
8009,03-Dec-2023,8009,36,23713,cumparare
8010,15-Feb-2023,8010,23,30960,cumparare
8011,25-Jun-2023,8011,10,32391,cumparare
8012,11-Sep-2023,8012,2,40499,cumparare
8013,06-Jul-2023,8013,14,3000,cumparare
8014,03-Feb-2023,8014,29,21150,cumparare
8015,15-Nov-2023,8015,19,18000,cumparare
8016,08-Jan-2023,8016,25,8280,cumparare
8017,09-Jul-2023,8017,14,2520,cumparare
8018,25-Oct-2023,8018,9,2475,cumparare
8019,02-Oct-2023,8019,10,2691,cumparare
8020,11-Dec-2023,8020,35,3051,cumparare
8021,17-Apr-2023,8021,38,4590,cumparare
8022,17-Sep-2023,8022,25,6120,cumparare
8023,14-Apr-2023,8023,38,6165,cumparare
8024,05-Jan-2023,8024,20,7605,cumparare
8025,09-May-2023,8025,33,7199,cumparare
8026,21-Jan-2023,8026,25,11520,cumparare
8027,12-Jan-2023,8027,3,13499,cumparare
8028,14-Feb-2023,8028,26,12150,cumparare
8029,08-Oct-2023,8029,25,16560,cumparare
8030,18-Jul-2023,8030,26,19350,cumparare
8031,26-Jan-2023,8031,32,13950,cumparare
8032,24-Dec-2023,8032,10,18957,cumparare
8033,11-Jun-2023,8033,19,22480,cumparare
8034,14-Sep-2023,8034,32,3420,cumparare
8035,20-Mar-2023,8035,2,4905,cumparare
8036,05-Jan-2023,8036,1,5670,cumparare
8037,01-May-2023,8037,21,10620,cumparare
8038,21-Sep-2023,8038,10,23310,cumparare
8039,08-Jun-2023,8039,10,23755,cumparare
8040,28-Oct-2023,8040,10,20610,cumparare
8041,07-Jun-2023,8041,26,25704,cumparare
8042,27-May-2023,8042,26,8991,cumparare
8043,22-Jul-2023,8043,25,7199,cumparare
8044,13-Feb-2023,8044,10,8091,cumparare
8045,19-Nov-2023,8045,14,8505,cumparare
8046,01-Mar-2023,8046,9,7199,cumparare
8047,14-Apr-2023,8047,38,7829,cumparare
8048,05-Dec-2023,8048,40,15291,cumparare
8049,19-Jan-2023,8049,25,19799,cumparare
8050,15-Mar-2023,8050,25,14400,cumparare
8051,02-Jul-2023,8051,29,14983,cumparare
8052,22-Sep-2023,8052,9,18450,cumparare
8053,28-Oct-2023,8053,10,22410,cumparare
8054,04-Dec-2023,8054,10,33750,cumparare
8055,07-Dec-2023,8055,10,27182,cumparare
8056,18-Nov-2023,8056,8,4950,cumparare
8057,12-Aug-2023,8057,14,3869,cumparare
8058,27-Jul-2023,8058,4,4455,cumparare
8059,19-Sep-2023,8059,32,4950,cumparare
8060,03-Oct-2023,8060,25,5580,cumparare
8061,17-Dec-2023,8061,32,6030,cumparare
8062,17-Apr-2023,8062,38,6120,cumparare
8063,12-Jul-2023,8063,10,13275,cumparare
8064,16-Sep-2023,8064,19,7641,cumparare
8065,28-Oct-2023,8065,37,5849,cumparare
8066,17-Jul-2023,8066,14,6291,cumparare
8067,11-Oct-2023,8067,4,6741,cumparare
8068,08-Mar-2023,8068,4,7199,cumparare
8069,23-Feb-2023,8069,36,7649,cumparare
8070,08-Dec-2023,8070,38,7919,cumparare
8071,04-Jun-2023,8071,14,8415,cumparare
8072,24-Jul-2023,8072,14,6120,cumparare
8073,22-Apr-2023,8073,14,7065,cumparare
8074,04-Oct-2023,8074,10,7425,cumparare
8075,13-Jun-2023,8075,32,7965,cumparare
8076,25-Oct-2023,8076,14,8505,cumparare
8077,08-Sep-2023,8077,14,8595,cumparare
8078,07-Jul-2023,8078,14,8955,cumparare
8079,17-Aug-2023,8079,29,9359,cumparare
8080,20-Aug-2023,8080,14,9405,cumparare
8081,14-Jan-2023,8081,14,9891,cumparare
8082,15-Jun-2023,8082,14,8099,cumparare
8083,10-Apr-2023,8083,2,8999,cumparare
8084,16-Jun-2023,8084,10,7155,cumparare
8085,01-Feb-2023,8085,14,10665,cumparare
8086,09-Sep-2023,8086,9,8685,cumparare
8087,20-Nov-2023,8087,14,11115,cumparare
8088,18-Dec-2023,8088,28,10611,cumparare
8089,09-Feb-2023,8089,2,11070,cumparare
8090,11-May-2023,8090,14,13185,cumparare
8091,22-Nov-2023,8091,14,12582,cumparare
8092,25-Dec-2023,8092,26,12591,cumparare
8093,04-Dec-2023,8093,29,13491,cumparare
8094,15-Aug-2023,8094,14,13995,cumparare
8095,12-Sep-2023,8095,9,31283,cumparare
8096,18-Apr-2023,8096,16,2140,cumparare
8097,07-Jan-2023,8097,4,1935,cumparare
8098,26-Jan-2023,8098,14,2700,cumparare
8099,26-Oct-2023,8099,4,5265,cumparare
8100,03-Dec-2023,8100,3,17909,cumparare
8101,06-Mar-2023,8101,35,15300,cumparare
8102,17-May-2023,8102,15,16020,cumparare
8103,22-Apr-2023,8103,10,24524,cumparare
8104,25-Sep-2023,8104,14,35990,cumparare
8105,24-Jun-2023,8105,25,38224,cumparare
8106,22-Apr-2023,8106,8,31077,cumparare
8107,06-Jun-2023,8107,30,3915,cumparare
8108,06-May-2023,8108,30,7380,cumparare
8109,09-Aug-2023,8109,2,14310,cumparare
8110,11-Oct-2023,8110,10,15525,cumparare
8111,20-Apr-2023,8111,32,20655,cumparare
8112,21-Jul-2023,8112,26,20690,cumparare
8113,09-Sep-2023,8113,10,27224,cumparare
8114,01-May-2023,8114,3,30465,cumparare
8115,11-Apr-2023,8115,26,1755,cumparare
8116,27-Aug-2023,8116,2,3411,cumparare
8117,26-Nov-2023,8117,32,4230,cumparare
8118,19-Feb-2023,8118,22,3591,cumparare
8119,05-Jan-2023,8119,14,4851,cumparare
8120,21-Sep-2023,8120,19,5265,cumparare
8121,13-Aug-2023,8121,29,6570,cumparare
8122,14-Aug-2023,8122,38,7191,cumparare
8123,22-Oct-2023,8123,10,7641,cumparare
8124,05-Oct-2023,8124,10,10080,cumparare
8125,06-Jul-2023,8125,4,7191,cumparare
8126,25-Aug-2023,8126,22,11246,cumparare
8127,19-Dec-2023,8127,14,11699,cumparare
8128,14-Aug-2023,8128,10,11205,cumparare
8129,12-Dec-2023,8129,3,12285,cumparare
8130,21-Sep-2023,8130,14,13455,cumparare
8131,13-Dec-2023,8131,40,14040,cumparare
8132,13-Sep-2023,8132,34,13455,cumparare
8133,17-Jul-2023,8133,14,15297,cumparare
8134,22-May-2023,8134,29,16054,cumparare
8135,05-Nov-2023,8135,14,17361,cumparare
8136,09-Jun-2023,8136,3,19709,cumparare
8137,18-Jun-2023,8137,35,24300,cumparare
8138,16-Jan-2023,8138,26,25190,cumparare
8139,07-Jun-2023,8139,19,27300,cumparare
8140,26-Apr-2023,8140,15,19710,cumparare
8141,04-Nov-2023,8141,3,20340,cumparare
8142,11-Aug-2023,8142,10,22050,cumparare
8143,09-Apr-2023,8143,15,22410,cumparare
8144,02-Oct-2023,8144,18,22950,cumparare
8145,24-Jun-2023,8145,34,8415,cumparare
8146,20-Jun-2023,8146,25,7785,cumparare
8147,26-Dec-2023,8147,29,4410,cumparare
8148,06-Jan-2023,8148,35,7920,cumparare
8149,28-Apr-2023,8149,21,11610,cumparare
8150,06-Jan-2023,8150,38,4680,cumparare
8151,04-Jan-2023,8151,10,12142,cumparare
8152,18-Jan-2023,8152,9,14841,cumparare
8153,11-May-2023,8153,27,3869,cumparare
8154,06-Aug-2023,8154,28,5400,cumparare
8155,23-Apr-2023,8155,29,6291,cumparare
8156,03-Oct-2023,8156,36,6705,cumparare
8157,07-Sep-2023,8157,2,6741,cumparare
8158,08-Oct-2023,8158,38,6885,cumparare
8159,11-Jan-2023,8159,4,6885,cumparare
8160,25-Feb-2023,8160,38,6929,cumparare
8161,13-Oct-2023,8161,27,7155,cumparare
8162,04-Apr-2023,8162,38,5841,cumparare
8163,21-Dec-2023,8163,4,6975,cumparare
8164,14-Apr-2023,8164,38,7019,cumparare
8165,19-Aug-2023,8165,26,7155,cumparare
8166,14-Dec-2023,8166,4,7785,cumparare
8167,28-Nov-2023,8167,14,7290,cumparare
8168,15-Aug-2023,8168,4,8775,cumparare
8169,11-Dec-2023,8169,38,6299,cumparare
8170,07-Aug-2023,8170,3,6525,cumparare
8171,20-Apr-2023,8171,3,6885,cumparare
8172,13-Apr-2023,8172,26,7199,cumparare
8173,10-Feb-2023,8173,29,7785,cumparare
8174,07-Dec-2023,8174,38,8099,cumparare
8175,26-Oct-2023,8175,38,8955,cumparare
8176,01-Jul-2023,8176,10,8991,cumparare
8177,15-Jul-2023,8177,9,13491,cumparare
8178,03-Feb-2023,8178,38,8099,cumparare
8179,08-Jan-2023,8179,38,8549,cumparare
8180,18-Feb-2023,8180,4,8999,cumparare
8181,24-Nov-2023,8181,2,9000,cumparare
8182,03-Apr-2023,8182,14,9225,cumparare
8183,16-Jun-2023,8183,4,9441,cumparare
8184,14-Dec-2023,8184,14,9765,cumparare
8185,19-Jan-2023,8185,32,11790,cumparare
8186,11-Mar-2023,8186,36,12555,cumparare
8187,22-Feb-2023,8187,3,7739,cumparare
8188,10-Oct-2023,8188,2,7830,cumparare
8189,09-Apr-2023,8189,4,8991,cumparare
8190,02-Oct-2023,8190,14,9675,cumparare
8191,21-Sep-2023,8191,23,7920,cumparare
8192,15-Dec-2023,8192,14,10575,cumparare
8193,22-Jul-2023,8193,10,11241,cumparare
8194,12-Jul-2023,8194,10,11925,cumparare
8195,09-Jun-2023,8195,10,10305,cumparare
8196,15-Aug-2023,8196,25,13410,cumparare
8197,14-Nov-2023,8197,3,14355,cumparare
8198,20-Apr-2023,8198,25,18450,cumparare
8199,07-Feb-2023,8199,10,13275,cumparare
8200,17-Mar-2023,8200,4,19760,cumparare
8201,08-May-2023,8201,27,23850,cumparare
8202,18-Nov-2023,8202,5,27739,cumparare
8203,11-Sep-2023,8203,14,8451,cumparare
8204,03-Feb-2023,8204,10,14400,cumparare
8205,08-Nov-2023,8205,19,14983,cumparare
8206,19-Mar-2023,8206,25,16182,cumparare
8207,06-Jan-2023,8207,26,17091,cumparare
8208,04-Nov-2023,8208,10,19170,cumparare
8209,25-Jan-2023,8209,40,25200,cumparare
8210,23-Jun-2023,8210,9,21420,cumparare
8211,16-Feb-2023,8211,16,2691,cumparare
8212,07-Mar-2023,8212,26,14840,cumparare
8213,28-Oct-2023,8213,26,14840,cumparare
8214,28-Dec-2023,8214,26,14840,cumparare
8215,18-Jul-2023,8215,26,14840,cumparare
8216,03-Oct-2023,8216,9,6750,cumparare
8217,25-Sep-2023,8217,11,4950,cumparare
8218,08-Apr-2023,8218,29,8235,cumparare
8219,25-Mar-2023,8219,1,8460,cumparare
8220,05-Apr-2023,8220,35,6479,cumparare
8221,14-Aug-2023,8221,14,7020,cumparare
8222,02-Jul-2023,8222,3,8010,cumparare
8223,10-Dec-2023,8223,3,8730,cumparare
8224,10-May-2023,8224,42,9270,cumparare
8225,07-Mar-2023,8225,3,7650,cumparare
8226,04-Jul-2023,8226,14,9269,cumparare
8227,25-Mar-2023,8227,11,13050,cumparare
8228,15-Oct-2023,8228,26,8684,cumparare
8229,06-Apr-2023,8229,26,8684,cumparare
8230,02-Nov-2023,8230,26,8729,cumparare
8231,11-Jan-2023,8231,26,11249,cumparare
8232,14-Dec-2023,8232,32,12150,cumparare
8233,18-Jun-2023,8233,26,14570,cumparare
8234,06-Mar-2023,8234,26,17054,cumparare
8235,27-Dec-2023,8235,5,22662,cumparare
8236,27-Nov-2023,8236,36,25199,cumparare
8237,18-Nov-2023,8237,26,17991,cumparare
8238,13-Dec-2023,8238,10,19791,cumparare
8239,10-Apr-2023,8239,2,2241,cumparare
8240,08-Nov-2023,8240,19,3321,cumparare
8241,06-Mar-2023,8241,19,3321,cumparare
8242,11-Mar-2023,8242,38,5850,cumparare
8243,03-Apr-2023,8243,29,10710,cumparare
8244,14-Dec-2023,8244,14,11700,cumparare
8245,22-Oct-2023,8245,26,15201,cumparare
8246,01-Nov-2023,8246,41,13491,cumparare
8247,01-Aug-2023,8247,27,14391,cumparare
8248,08-May-2023,8248,14,26999,cumparare
8249,10-Jul-2023,8249,42,18900,cumparare
8250,14-Feb-2023,8250,1,12591,cumparare
8251,02-Oct-2023,8251,38,4499,cumparare
8252,14-Sep-2023,8252,23,3149,cumparare
8253,12-Oct-2023,8253,32,6210,cumparare
8254,10-Jun-2023,8254,9,7830,cumparare
8255,16-Jun-2023,8255,2,5841,cumparare
8256,15-May-2023,8256,38,4949,cumparare
8257,07-Sep-2023,8257,38,5399,cumparare
8258,15-Nov-2023,8258,38,6209,cumparare
8259,08-Oct-2023,8259,14,5399,cumparare
8260,28-Jun-2023,8260,38,5760,cumparare
8261,10-Jan-2023,8261,38,5849,cumparare
8262,15-Jan-2023,8262,29,6749,cumparare
8263,16-Nov-2023,8263,38,7199,cumparare
8264,11-Mar-2023,8264,29,5121,cumparare
8265,02-Aug-2023,8265,38,5399,cumparare
8266,05-Nov-2023,8266,25,5850,cumparare
8267,11-Sep-2023,8267,11,6030,cumparare
8268,17-Jan-2023,8268,13,4680,cumparare
8269,15-Feb-2023,8269,14,5309,cumparare
8270,09-Dec-2023,8270,38,6021,cumparare
8271,12-May-2023,8271,38,7020,cumparare
8272,11-Sep-2023,8272,16,7065,cumparare
8273,16-Feb-2023,8273,4,7191,cumparare
8274,09-Dec-2023,8274,14,7199,cumparare
8275,23-Feb-2023,8275,38,7649,cumparare
8276,12-Nov-2023,8276,4,4950,cumparare
8277,04-Mar-2023,8277,38,5310,cumparare
8278,20-Oct-2023,8278,27,5841,cumparare
8279,24-Oct-2023,8279,42,6299,cumparare
8280,24-Sep-2023,8280,25,6714,cumparare
8281,27-Jul-2023,8281,38,6749,cumparare
8282,06-Mar-2023,8282,19,6750,cumparare
8283,02-Sep-2023,8283,19,7425,cumparare
8284,07-Jul-2023,8284,38,7649,cumparare
8285,01-Oct-2023,8285,10,7650,cumparare
8286,08-Sep-2023,8286,38,7829,cumparare
8287,22-Feb-2023,8287,4,8091,cumparare
8288,24-Mar-2023,8288,10,8091,cumparare
8289,10-Oct-2023,8289,10,8361,cumparare
8290,24-Mar-2023,8290,10,8991,cumparare
8291,12-May-2023,8291,5,6299,cumparare
8292,01-Feb-2023,8292,38,6885,cumparare
8293,24-Apr-2023,8293,19,7101,cumparare
8294,22-Jul-2023,8294,38,7109,cumparare
8295,02-May-2023,8295,10,8055,cumparare
8296,15-Mar-2023,8296,10,8055,cumparare
8297,05-Oct-2023,8297,6,8091,cumparare
8298,24-Dec-2023,8298,38,8280,cumparare
8299,01-Mar-2023,8299,2,8325,cumparare
8300,22-Oct-2023,8300,10,8505,cumparare
8301,08-Dec-2023,8301,38,8550,cumparare
8302,01-Apr-2023,8302,3,10350,cumparare
8303,18-Jun-2023,8303,32,6705,cumparare
8304,01-Jun-2023,8304,9,6750,cumparare
8305,24-Jan-2023,8305,38,6921,cumparare
8306,27-Oct-2023,8306,14,7020,cumparare
8307,27-Aug-2023,8307,38,7199,cumparare
8308,10-May-2023,8308,42,7199,cumparare
8309,24-May-2023,8309,2,7371,cumparare
8310,16-Oct-2023,8310,38,8010,cumparare
8311,17-Sep-2023,8311,10,8100,cumparare
8312,03-Oct-2023,8312,22,8280,cumparare
8313,03-Mar-2023,8313,38,8280,cumparare
8314,14-Apr-2023,8314,25,8775,cumparare
8315,08-Nov-2023,8315,29,8999,cumparare
8316,13-Jan-2023,8316,19,7101,cumparare
8317,02-Jun-2023,8317,19,7641,cumparare
8318,03-Sep-2023,8318,2,7875,cumparare
8319,12-Apr-2023,8319,4,9441,cumparare
8320,23-Sep-2023,8320,29,9675,cumparare
8321,12-Apr-2023,8321,19,10341,cumparare
8322,03-Sep-2023,8322,32,10755,cumparare
8323,03-Mar-2023,8323,14,11070,cumparare
8324,26-Jul-2023,8324,14,11249,cumparare
8325,20-Aug-2023,8325,3,11249,cumparare
8326,24-Mar-2023,8326,26,11430,cumparare
8327,26-Mar-2023,8327,14,11691,cumparare
8328,24-May-2023,8328,3,11691,cumparare
8329,03-Feb-2023,8329,4,11691,cumparare
8330,01-Jul-2023,8330,4,11871,cumparare
8331,19-Jun-2023,8331,9,11925,cumparare
8332,07-Nov-2023,8332,36,12195,cumparare
8333,10-Apr-2023,8333,3,12240,cumparare
8334,16-Dec-2023,8334,30,8865,cumparare
8335,23-Sep-2023,8335,9,8991,cumparare
8336,02-Feb-2023,8336,9,9441,cumparare
8337,11-Aug-2023,8337,26,9873,cumparare
8338,27-Sep-2023,8338,38,10305,cumparare
8339,04-Oct-2023,8339,41,10485,cumparare
8340,11-May-2023,8340,3,10619,cumparare
8341,21-Dec-2023,8341,10,10755,cumparare
8342,05-Dec-2023,8342,26,10755,cumparare
8343,19-Mar-2023,8343,16,10791,cumparare
8344,19-Feb-2023,8344,3,10791,cumparare
8345,13-Feb-2023,8345,19,11331,cumparare
8346,25-Nov-2023,8346,19,11331,cumparare
8347,14-Nov-2023,8347,38,11475,cumparare
8348,14-Jan-2023,8348,38,11610,cumparare
8349,26-Feb-2023,8349,14,11682,cumparare
8350,09-Feb-2023,8350,19,11691,cumparare
8351,19-Mar-2023,8351,8,11691,cumparare
8352,19-Oct-2023,8352,14,11691,cumparare
8353,08-Oct-2023,8353,10,11925,cumparare
8354,21-Jan-2023,8354,26,11963,cumparare
8355,25-Feb-2023,8355,14,12591,cumparare
8356,04-Jul-2023,8356,10,12960,cumparare
8357,24-Feb-2023,8357,19,13041,cumparare
8358,06-Mar-2023,8358,36,13041,cumparare
8359,12-Jul-2023,8359,18,8991,cumparare
8360,28-Nov-2023,8360,14,10530,cumparare
8361,04-Nov-2023,8361,3,11601,cumparare
8362,01-Apr-2023,8362,4,11871,cumparare
8363,07-Feb-2023,8363,10,12105,cumparare
8364,27-Feb-2023,8364,4,12141,cumparare
8365,09-May-2023,8365,10,12240,cumparare
8366,24-Dec-2023,8366,14,12510,cumparare
8367,03-Mar-2023,8367,38,12599,cumparare
8368,12-Feb-2023,8368,26,12780,cumparare
8369,06-Oct-2023,8369,14,12870,cumparare
8370,08-Jan-2023,8370,10,13455,cumparare
8371,25-Jan-2023,8371,10,14351,cumparare
8372,08-May-2023,8372,42,11249,cumparare
8373,16-Apr-2023,8373,10,11295,cumparare
8374,26-Jul-2023,8374,10,11970,cumparare
8375,20-May-2023,8375,14,12149,cumparare
8376,23-Apr-2023,8376,8,14220,cumparare
8377,14-Dec-2023,8377,26,14391,cumparare
8378,06-Jul-2023,8378,15,14841,cumparare
8379,28-Mar-2023,8379,29,15208,cumparare
8380,03-Dec-2023,8380,26,17459,cumparare
8381,25-Apr-2023,8381,10,10790,cumparare
8382,06-Nov-2023,8382,32,12375,cumparare
8383,07-Sep-2023,8383,10,13005,cumparare
8384,22-Nov-2023,8384,3,14301,cumparare
8385,04-Aug-2023,8385,14,14391,cumparare
8386,10-Oct-2023,8386,26,14841,cumparare
8387,20-Sep-2023,8387,10,15074,cumparare
8388,25-Jan-2023,8388,3,15120,cumparare
8389,05-Feb-2023,8389,10,15254,cumparare
8390,18-Sep-2023,8390,10,15255,cumparare
8391,17-Jun-2023,8391,26,16200,cumparare
8392,03-Feb-2023,8392,10,17054,cumparare
8393,26-Sep-2023,8393,10,18526,cumparare
8394,25-Nov-2023,8394,10,13041,cumparare
8395,27-Dec-2023,8395,31,13410,cumparare
8396,25-Sep-2023,8396,26,13495,cumparare
8397,26-Aug-2023,8397,31,15208,cumparare
8398,22-Jun-2023,8398,26,15254,cumparare
8399,07-May-2023,8399,5,16110,cumparare
8400,02-Sep-2023,8400,10,16154,cumparare
8401,21-Jan-2023,8401,26,16190,cumparare
8402,26-Sep-2023,8402,3,16199,cumparare
8403,14-Sep-2023,8403,4,16641,cumparare
8404,18-Jul-2023,8404,26,17082,cumparare
8405,23-Sep-2023,8405,35,17088,cumparare
8406,03-May-2023,8406,10,17370,cumparare
8407,12-Jun-2023,8407,26,17459,cumparare
8408,03-Mar-2023,8408,4,18531,cumparare
8409,19-Oct-2023,8409,26,18891,cumparare
8410,03-Aug-2023,8410,26,20510,cumparare
8411,01-Oct-2023,8411,38,20699,cumparare
8412,15-May-2023,8412,26,21509,cumparare
8413,04-Feb-2023,8413,26,26090,cumparare
8414,26-Jul-2023,8414,19,13221,cumparare
8415,16-Jan-2023,8415,5,14400,cumparare
8416,10-Aug-2023,8416,26,16225,cumparare
8417,16-Sep-2023,8417,14,16731,cumparare
8418,26-Feb-2023,8418,10,17099,cumparare
8419,24-Nov-2023,8419,38,26099,cumparare
8420,11-Mar-2023,8420,5,26540,cumparare
8421,17-Jun-2023,8421,10,24842,cumparare
8422,27-May-2023,8422,9,32130,cumparare
8423,11-Apr-2023,8423,3,33768,cumparare
8424,14-Jul-2023,8424,5,34560,cumparare
8425,25-Apr-2023,8425,27,35370,cumparare
8426,02-Jan-2023,8426,4,23391,cumparare
8427,04-Mar-2023,8427,10,26561,cumparare
8428,07-Nov-2023,8428,36,5175,cumparare
8429,21-Jul-2023,8429,2,6525,cumparare
8430,27-Jul-2023,8430,14,7065,cumparare
8431,25-Jun-2023,8431,38,7199,cumparare
8432,14-Dec-2023,8432,38,6569,cumparare
8433,10-Aug-2023,8433,4,8091,cumparare
8434,11-Sep-2023,8434,29,8999,cumparare
8435,04-Oct-2023,8435,38,6120,cumparare
8436,27-Dec-2023,8436,11,6299,cumparare
8437,14-Mar-2023,8437,25,7110,cumparare
8438,02-Oct-2023,8438,14,8009,cumparare
8439,12-Aug-2023,8439,25,8730,cumparare
8440,16-May-2023,8440,14,8865,cumparare
8441,03-Oct-2023,8441,38,7560,cumparare
8442,15-Apr-2023,8442,3,8096,cumparare
8443,26-May-2023,8443,38,8100,cumparare
8444,09-Dec-2023,8444,9,8999,cumparare
8445,28-Jan-2023,8445,14,9585,cumparare
8446,13-Mar-2023,8446,14,9675,cumparare
8447,06-Nov-2023,8447,20,11610,cumparare
8448,17-Oct-2023,8448,25,2430,cumparare
8449,28-Dec-2023,8449,26,3240,cumparare
8450,06-Oct-2023,8450,2,2250,cumparare
8451,16-Jul-2023,8451,3,4769,cumparare
8452,08-Apr-2023,8452,38,6561,cumparare
8453,25-Apr-2023,8453,3,10170,cumparare
8454,13-Dec-2023,8454,10,12555,cumparare
8455,27-Apr-2023,8455,36,13499,cumparare
8456,11-May-2023,8456,26,14382,cumparare
8457,25-Oct-2023,8457,14,10341,cumparare
8458,23-Feb-2023,8458,38,12141,cumparare
8459,13-Apr-2023,8459,4,13491,cumparare
8460,09-Dec-2023,8460,26,14931,cumparare
8461,23-May-2023,8461,14,11205,cumparare
8462,26-Jun-2023,8462,29,11610,cumparare
8463,13-Feb-2023,8463,19,12150,cumparare
8464,14-Jun-2023,8464,19,13041,cumparare
8465,26-Jan-2023,8465,38,13499,cumparare
8466,27-Dec-2023,8466,3,13505,cumparare
8467,23-Jul-2023,8467,3,13941,cumparare
8468,01-Aug-2023,8468,10,15120,cumparare
8469,04-Aug-2023,8469,3,12420,cumparare
8470,15-Mar-2023,8470,14,20691,cumparare
8471,28-Dec-2023,8471,17,14670,cumparare
8472,10-Nov-2023,8472,10,15291,cumparare
8473,12-May-2023,8473,4,15750,cumparare
8474,15-Aug-2023,8474,14,19259,cumparare
8475,14-Sep-2023,8475,33,16648,cumparare
8476,05-Oct-2023,8476,40,17457,cumparare
8477,05-Jul-2023,8477,10,17595,cumparare
8478,25-Aug-2023,8478,4,17999,cumparare
8479,20-Jan-2023,8479,10,19170,cumparare
8480,12-May-2023,8480,29,20242,cumparare
8481,08-Dec-2023,8481,26,25109,cumparare
8482,12-Dec-2023,8482,26,26992,cumparare
8483,06-Oct-2023,8483,19,17325,cumparare
8484,20-Jan-2023,8484,3,21465,cumparare
8485,12-Jun-2023,8485,38,22499,cumparare
8486,26-Jun-2023,8486,29,46710,cumparare
8487,12-Feb-2023,8487,27,42300,cumparare
8488,27-Apr-2023,8488,38,6021,cumparare
8489,28-Jul-2023,8489,32,8099,cumparare
8490,03-Sep-2023,8490,26,8055,cumparare
8491,01-Apr-2023,8491,4,5805,cumparare
8492,12-Oct-2023,8492,19,14391,cumparare
8493,19-Sep-2023,8493,4,5841,cumparare
8494,15-Dec-2023,8494,35,4950,cumparare
8495,13-Sep-2023,8495,19,5399,cumparare
8496,09-Aug-2023,8496,41,7425,cumparare
8497,04-Jun-2023,8497,4,7649,cumparare
8498,10-Feb-2023,8498,4,6795,cumparare
8499,19-Jan-2023,8499,29,7155,cumparare
8500,09-Jun-2023,8500,4,7191,cumparare
8501,18-May-2023,8501,32,6885,cumparare
8502,01-Jan-2023,8502,2,1485,cumparare
8503,13-Nov-2023,8503,16,990,cumparare
8504,14-Nov-2023,8504,25,2610,cumparare
8505,06-Feb-2023,8505,27,1935,cumparare
8506,11-Jan-2023,8506,36,1799,cumparare
8507,22-Mar-2023,8507,7,1800,cumparare
8508,12-Dec-2023,8508,16,2699,cumparare
8509,14-Nov-2023,8509,40,1440,cumparare
8510,13-Oct-2023,8510,26,1529,cumparare
8511,08-Sep-2023,8511,18,1791,cumparare
8512,26-Jun-2023,8512,4,1935,cumparare
8513,14-Mar-2023,8513,4,2295,cumparare
8514,09-Aug-2023,8514,8,1979,cumparare
8515,10-May-2023,8515,3,2205,cumparare
8516,09-Apr-2023,8516,4,3285,cumparare
8517,07-Sep-2023,8517,2,5219,cumparare
8518,20-Aug-2023,8518,2,2475,cumparare
8519,08-Jun-2023,8519,10,2691,cumparare
8520,02-Jul-2023,8520,10,2699,cumparare
8521,13-Jul-2023,8521,3,3141,cumparare
8522,11-Aug-2023,8522,38,3149,cumparare
8523,06-Dec-2023,8523,17,3150,cumparare
8524,12-Sep-2023,8524,32,2879,cumparare
8525,02-Feb-2023,8525,38,3149,cumparare
8526,20-Jan-2023,8526,4,3555,cumparare
8527,25-Mar-2023,8527,42,3869,cumparare
8528,14-Apr-2023,8528,29,4050,cumparare
8529,25-Jul-2023,8529,25,4491,cumparare
8530,02-Dec-2023,8530,4,4680,cumparare
8531,12-Sep-2023,8531,38,5391,cumparare
8532,07-Jun-2023,8532,17,5625,cumparare
8533,14-Mar-2023,8533,4,5895,cumparare
8534,04-Sep-2023,8534,4,6795,cumparare
8535,19-Nov-2023,8535,31,2699,cumparare
8536,25-Nov-2023,8536,26,3555,cumparare
8537,06-Mar-2023,8537,5,3591,cumparare
8538,19-Dec-2023,8538,37,3599,cumparare
8539,02-Jan-2023,8539,38,3600,cumparare
